TABLE:  Pier Forces;;;;;;;;;
Story;Pier;Load Case/Combo;Location;P;V2;V3;T;M2;M3
;;;;tonf;tonf;tonf;tonf-m;tonf-m;tonf-m
Story3;7C;SU05 Max;Bottom;-138.8104854;14.06317042;-0.020288172;0.26013782;0.098208901;96.65104408
Story3;7C;SU05 Min;Top;-179.552668;-8.32963575;0.01254462;-0.2687369;-0.18104911;-88.42853614
Story3;7C;SU05 Min;Bottom;-188.2871346;-7.96666941;-0.15786837;0.10507663;-0.194861546;-102.4161531
Story3;7C;SU06 Max;Top;-99.94912983;35.52400095;0.225949078;0.130339716;0.057387724;255.7265526
Story3;7C;SU06 Max;Bottom;-98.80831708;35.53110369;0.031756175;0.41641303;0.053208006;319.4116293
Story3;7C;SU06 Min;Top;-215.3778106;-29.9903143;-0.061162216;-0.459629427;-0.157425754;-270.8614742
Story3;7C;SU06 Min;Bottom;-228.2893029;-29.43460267;-0.209912717;-0.05119858;-0.149860652;-325.1767383
Story3;7C;SU07;Top;-92.47259647;1.637776033;0.048168904;-0.096438743;-0.029057524;-4.375568178
Story3;7C;SU07;Bottom;-96.73373885;1.803470707;-0.05273101;0.107864851;-0.028183322;-1.587641306
Story3;7C;SU08 Max;Top;-70.58339869;12.73425511;0.118017715;0.007653301;0.101972571;76.48550715
Story3;7C;SU08 Max;Bottom;-71.99541424;12.81839062;0.016059089;0.185395446;0.118351902;97.94595728
Story3;7C;SU08 Min;Top;-114.3617943;-9.458703042;-0.021679906;-0.200530787;-0.160087618;-85.23664351
Story3;7C;SU08 Min;Bottom;-121.4720634;-9.21144921;-0.121521109;0.030334256;-0.174718546;-101.1212399
Story3;7C;SU09 Max;Top;-34.75825608;34.39493366;0.191724551;0.198545829;0.078349215;258.9184452
Story3;7C;SU09 Max;Bottom;-31.99324593;34.28632389;0.068103436;0.341670656;0.073351007;320.7065425
Story3;7C;SU09 Min;Top;-150.1869369;-31.1193816;-0.095386743;-0.391423315;-0.136464263;-267.6695816
Story3;7C;SU09 Min;Bottom;-161.4742318;-30.67938247;-0.173565456;-0.125940954;-0.129717651;-323.8818251
Story3;7A;SU01;Top;-131.0895837;-1.724463195;-0.002584927;-0.006339463;-8.82978E-05;-1.134935289
Story3;7A;SU01;Bottom;-137.678791;-2.203019436;0.003268633;0.005912617;-0.000132882;-3.874157419
Story3;7A;SU02;Top;-160.9540626;-2.191858909;-0.003027812;-0.007841341;-0.000926292;-1.497048009
Story3;7A;SU02;Bottom;-166.955685;-2.774861189;0.00419877;0.007248634;-0.000959494;-4.897888784
Story3;7A;SU03;Top;-112.3626361;-1.47829926;-0.002215566;-0.005433791;-7.57888E-05;-0.973085778
Story3;7A;SU03;Bottom;-118.010584;-1.888490123;0.002801636;0.005067712;-0.000113577;-3.321303934
Story3;7A;SU04;Top;-142.7322426;-1.924225585;-0.002723242;-0.006938519;-0.000607326;-1.300488928
Story3;7A;SU04;Bottom;-148.6012227;-2.442423635;0.003674858;0.006430852;-0.000642358;-4.306515403
Story3;7A;SU05 Max;Top;-111.8770642;10.26173489;0.019758843;0.025131867;0.107283519;78.01695257
Story3;7A;SU05 Max;Bottom;-114.2029765;9.633983905;0.041613355;0.011234758;0.125243457;94.64138859
Story3;7A;SU05 Min;Top;-173.5873362;-14.1100686;-0.02520538;-0.039008926;-0.108498106;-80.61775286
Story3;7A;SU05 Min;Bottom;-182.9993491;-14.51871383;-0.034263609;0.0016271;-0.126528375;-103.2540459
Story3;7A;SU06 Max;Top;-43.2536267;37.46339632;0.008899619;0.012960882;0.035268228;257.2609804
Story3;7A;SU06 Max;Bottom;-37.71782266;36.58338837;0.018687981;0.01622785;0.04064778;318.1405601
Story3;7A;SU06 Min;Top;-242.2107737;-41.31173002;-0.014346155;-0.026837941;-0.036482815;-259.8617807
Story3;7A;SU06 Min;Bottom;-259.484503;-41.46811829;-0.011338235;-0.003365993;-0.041932698;-326.7532174
Story3;7A;SU07;Top;-84.27187526;-1.108583483;-0.001661739;-0.004075369;-5.67629E-05;-0.729601257
Story3;7A;SU07;Bottom;-88.50779423;-1.41622678;0.002101264;0.003800968;-8.54243E-05;-2.49052977
Story3;7A;SU08 Max;Top;-53.41673922;11.07731826;0.020820373;0.027995028;0.10783405;78.58775146
Story3;7A;SU08 Max;Bottom;-54.10960796;10.66012209;0.040039746;0.008604797;0.125800491;96.45718748
Story3;7A;SU08 Min;Top;-115.1270113;-13.29448523;-0.02414385;-0.036145765;-0.107947576;-80.04695397
Story3;7A;SU08 Min;Bottom;-122.9059805;-13.49257565;-0.035837218;-0.001002861;-0.12597134;-101.438247
Story3;7A;SU09 Max;Top;15.20669824;38.27897969;0.009961149;0.015824043;0.035818759;257.8317793
Story3;7A;SU09 Max;Bottom;22.37554593;37.60952655;0.017114372;0.01359789;0.041204815;319.956359
Story3;7A;SU09 Min;Top;-183.7504488;-40.49614665;-0.013284626;-0.02397478;-0.035932284;-259.2909818
Story3;7A;SU09 Min;Bottom;-199.3911344;-40.44198011;-0.012911845;-0.005995953;-0.041375663;-324.9374185
Story3;I1;SU01;Top;-83.49729457;-0.520343529;-0.097099092;0.151268911;0.050359343;0.791796468
Story3;I1;SU01;Bottom;-87.38529232;-0.226804057;0.101544277;-0.159546715;0.052449663;0.736872957
Story3;I1;SU02;Top;-93.76886085;-0.634208961;-0.107927654;0.168268067;0.055646896;1.375596573
Story3;I1;SU02;Bottom;-96.93741535;-0.308188894;0.112064652;-0.17590463;0.057347313;1.265738806
Story3;I1;SU03;Top;-71.96780474;-0.449004292;-0.083691341;0.130378826;0.043421104;0.680444567
Story3;I1;SU03;Bottom;-75.29797507;-0.196045501;0.087480369;-0.137454209;0.04519292;0.632208517
Story3;I1;SU04;Top;-85.49067623;-0.563984919;-0.098719529;0.153874039;0.050996236;1.114460336
Story3;I1;SU04;Bottom;-88.7204552;-0.265711787;0.102731485;-0.161305284;0.052728555;1.028009454
Story3;I1;SU05 Max;Top;106.1939123;26.92797884;0.03736286;0.342425572;0.175522535;44.3021583
Story3;I1;SU05 Max;Bottom;121.960974;27.77179141;0.206379469;0.022263714;0.185907378;69.11697645
Story3;I1;SU05 Min;Top;-276.9260803;-28.05407646;-0.2345122;-0.035127344;-0.073690034;-42.0743388
Story3;I1;SU05 Min;Bottom;-299.1541994;-28.30218872;-0.00119301;-0.344436857;-0.080597809;-67.06133449
Story3;I1;SU06 Max;Top;99.20506749;21.93416877;0.060319099;0.33311989;0.318451816;22.22124823
Story3;I1;SU06 Max;Bottom;114.2723952;22.83727912;0.177885069;0.032227873;0.335323177;24.56103405
Story3;I1;SU06 Min;Top;-269.9372355;-23.06026639;-0.257468439;-0.025821662;-0.216619314;-19.99342874
Story3;I1;SU06 Min;Bottom;-291.4656206;-23.36767643;0.02730139;-0.354401015;-0.230013608;-22.5053921
Story3;I1;SU07;Top;-53.67683222;-0.334506554;-0.062420845;0.0972443;0.032373863;0.509012015
Story3;I1;SU07;Bottom;-56.17625935;-0.145802608;0.065278464;-0.102565746;0.033717641;0.473704044
Story3;I1;SU08 Max;Top;137.8831641;27.1565211;0.073516685;0.286020758;0.156980148;43.69726056
Story3;I1;SU08 Max;Bottom;154.3813274;27.89118746;0.169064703;0.08078454;0.166970234;68.56285951
Story3;I1;SU08 Min;Top;-245.2368285;-27.82553421;-0.198358375;-0.091532158;-0.092232422;-42.67923653
Story3;I1;SU08 Min;Bottom;-266.7338461;-28.18279267;-0.038507776;-0.285916031;-0.099534953;-67.61545143
Story3;I1;SU09 Max;Top;130.8943193;22.16271103;0.096472924;0.276715076;0.299909428;21.6163505
Story3;I1;SU09 Max;Bottom;146.6927486;22.95667517;0.140570303;0.090748699;0.316386033;24.00691712
Story3;I1;SU09 Min;Top;-238.2479837;-22.83172413;-0.221314614;-0.082226476;-0.235161702;-20.59832647
Story3;I1;SU09 Min;Bottom;-259.0452673;-23.24828038;-0.010013375;-0.29588019;-0.248950752;-23.05950903
Story3;I3;SU01;Top;-86.73300413;-0.342808643;0.099824907;-0.154471236;-0.056071236;0.66306692
Story3;I3;SU01;Bottom;-90.78615664;-0.038139451;-0.102614503;0.162407413;-0.058287152;0.743843667
Story3;I3;SU02;Top;-97.98635296;-0.424443505;0.111552357;-0.172415238;-0.063172666;1.220383281
Story3;I3;SU02;Bottom;-101.3481896;-0.083956363;-0.113405805;0.17969456;-0.064836921;1.275845819
Story3;I3;SU03;Top;-74.74160696;-0.296741679;0.086027658;-0.133123836;-0.048317128;0.570070868
Story3;I3;SU03;Bottom;-78.21342875;-0.034241961;-0.088397834;0.139906063;-0.050197253;0.638200431
Story3;I3;SU04;Top;-89.16669777;-0.375806195;0.101861111;-0.157495358;-0.057535821;0.97607068
Story3;I3;SU04;Bottom;-92.57037414;-0.064913595;-0.103913722;0.16459348;-0.059285986;1.036568917
Story3;I3;SU05 Max;Top;102.5592708;27.2037025;0.237637638;0.031290349;0.06518424;43.92072025
Story3;I3;SU05 Max;Bottom;118.1871752;28.05914207;-0.000689751;0.346645049;0.072094049;69.58884282
Story3;I3;SU05 Min;Top;-280.6432713;-27.95349883;-0.034205072;-0.345831115;-0.180095839;-41.96965876
Story3;I3;SU05 Min;Bottom;-303.0799716;-28.18799988;-0.206861103;-0.017895407;-0.190517998;-67.51609257
Story3;I3;SU06 Max;Top;98.9082966;22.64533227;0.264438562;0.025477554;0.210494057;21.15103096
Story3;I3;SU06 Max;Bottom;114.1155507;23.56903991;-0.028451932;0.360479295;0.223943984;26.12650326
Story3;I3;SU06 Min;Top;-276.9922971;-23.3951286;-0.061005996;-0.34001832;-0.325405657;-19.19996947
Story3;I3;SU06 Min;Bottom;-299.008347;-23.69789773;-0.179098921;-0.031729653;-0.342367933;-24.05375301
Story3;I3;SU07;Top;-55.75693123;-0.220376985;0.064173155;-0.099302938;-0.036045794;0.426257306
Story3;I3;SU07;Bottom;-58.36252927;-0.024518219;-0.065966466;0.104404766;-0.037470312;0.478185214
Story3;I3;SU08 Max;Top;135.8443398;27.35822368;0.20009451;0.089257794;0.086594245;43.37144681
Story3;I3;SU08 Max;Bottom;152.2710441;28.09905275;0.03711921;0.286674994;0.093835711;69.03065291
Story3;I3;SU08 Min;Top;-247.3582023;-27.79897765;-0.071748201;-0.28786367;-0.158685834;-42.5189322
Story3;I3;SU08 Min;Bottom;-268.9961027;-28.14808919;-0.169052142;-0.077865462;-0.168776335;-68.07428248
Story3;I3;SU09 Max;Top;132.1933656;22.79985345;0.226895433;0.083445;0.231904063;20.60175752
Story3;I3;SU09 Max;Bottom;148.1994196;23.6089506;0.009357028;0.30050924;0.245685647;25.56831335
Story3;I3;SU09 Min;Top;-243.7072281;-23.24060742;-0.098549124;-0.282050875;-0.303995651;-19.74924291
Story3;I3;SU09 Min;Bottom;-264.9244781;-23.65798704;-0.14128996;-0.091699708;-0.320626271;-24.61194292
Story3;5A;SU01;Top;-52.84436725;-0.173117256;0.011482086;0.002163553;-0.002893613;-0.425722661
Story3;5A;SU01;Bottom;-55.69126102;-0.169880715;-0.003228591;-0.001765554;0.001277984;-0.595952016
Story3;5A;SU02;Top;-58.97968737;-0.201214585;0.011888223;0.002796887;-0.003043702;-0.564776272
Story3;5A;SU02;Bottom;-61.4660093;-0.196958183;-0.001927709;-0.002311619;0.001945166;-0.760509448
Story3;5A;SU03;Top;-45.5453022;-0.148482904;0.009886608;0.001854758;-0.002487098;-0.364913109
Story3;5A;SU03;Bottom;-47.98198925;-0.14570889;-0.002723265;-0.001513447;0.00113259;-0.510923354
Story3;5A;SU04;Top;-53.87730622;-0.181415278;0.011126062;0.002443516;-0.002833208;-0.489825531
Story3;5A;SU04;Bottom;-56.34591937;-0.177714729;-0.002237412;-0.002012275;0.001630866;-0.666886989
Story3;5A;SU05 Max;Top;-10.3900586;8.815785541;0.23104083;0.072782116;0.086198111;9.370125176
Story3;5A;SU05 Max;Bottom;-12.8171939;8.723633163;0.111261976;0.035652463;0.099955747;17.60558418
Story3;5A;SU05 Min;Top;-97.20822243;-9.17855567;-0.208816718;-0.067895263;-0.09186024;-10.34977126
Story3;5A;SU05 Min;Bottom;-99.72050569;-9.079002091;-0.115764361;-0.039676941;-0.09671725;-18.93929107
Story3;5A;SU06 Max;Top;-40.22404257;29.03042044;0.080635498;0.230986054;0.025571594;31.56639181
Story3;5A;SU06 Max;Bottom;-42.6813947;28.72112079;0.034067615;0.120843971;0.032633287;58.82932287
Story3;5A;SU06 Min;Top;-67.37423845;-29.39319057;-0.058411386;-0.2260992;-0.031233723;-32.54603789
Story3;5A;SU06 Min;Bottom;-69.85630489;-29.07648972;-0.03857;-0.124868449;-0.02939479;-60.16302976
Story3;5A;SU07;Top;-33.97137895;-0.111289665;0.007381341;0.001390856;-0.00186018;-0.273678854
Story3;5A;SU07;Bottom;-35.80152494;-0.109209031;-0.002075523;-0.001134999;0.000821561;-0.38311201
Story3;5A;SU08 Max;Top;9.437702967;8.88588094;0.227310115;0.071729545;0.087168996;9.586269362
Story3;5A;SU08 Max;Bottom;7.650130953;8.792108596;0.111437646;0.036529703;0.09915806;17.88932561
Story3;5A;SU08 Min;Top;-77.38046086;-9.10846027;-0.212547433;-0.068947834;-0.090889356;-10.13362707
Story3;5A;SU08 Min;Bottom;-79.25318084;-9.010526658;-0.115588692;-0.038799701;-0.097514938;-18.65554963
Story3;5A;SU09 Max;Top;-20.39628101;29.10051584;0.076904783;0.229933483;0.026542478;31.78253599
Story3;5A;SU09 Max;Bottom;-22.21406985;28.78959623;0.034243285;0.121721211;0.031835599;59.1130643
Story3;5A;SU09 Min;Top;-47.54647689;-29.32309517;-0.062142101;-0.227151772;-0.030262838;-32.3298937
Story3;5A;SU09 Min;Bottom;-49.38898004;-29.00801429;-0.03839433;-0.123991209;-0.030192477;-59.87928832
Story3;K1;SU01;Top;-100.6374293;-3.678336551;-0.001454247;0.000510531;-0.000762767;6.562264654
Story3;K1;SU01;Bottom;-105.1670716;-3.559523966;0.000869783;-0.001826344;-0.001604517;3.559986557
Story3;K1;SU02;Top;-110.5167236;-4.234803896;-0.001752569;0.000756341;-0.00109004;8.955247611
Story3;K1;SU02;Bottom;-114.25381;-4.112560132;0.001262948;-0.002342583;-0.0020126;5.469499284
Story3;K1;SU03;Top;-86.70359487;-3.192189318;-0.001247128;0.000437294;-0.000653535;5.692653576
Story3;K1;SU03;Bottom;-90.58368609;-3.08981146;0.000745324;-0.001565924;-0.001375625;3.079892738
Story3;K1;SU04;Top;-101.4726046;-3.833683814;-0.001562866;0.000636777;-0.000926419;7.714280903
Story3;K1;SU04;Bottom;-105.2639518;-3.719028597;0.001068892;-0.00205121;-0.00177365;4.566055441
Story3;K1;SU05 Max;Top;-56.95994698;101.6440238;0.052712569;0.017905771;0.016325024;87.36360645
Story3;K1;SU05 Max;Bottom;-54.99741918;100.880476;0.012431068;0.053664601;0.053241171;178.9964631
Story3;K1;SU05 Min;Top;-145.7084239;-109.2868106;-0.055837907;-0.016632028;-0.018178028;-71.97745421
Story3;K1;SU05 Min;Bottom;-155.2551832;-108.2942888;-0.010293157;-0.057766718;-0.056788269;-169.8821495
Story3;K1;SU06 Max;Top;-87.46798154;29.14750337;0.174787171;0.055741701;0.053964002;32.67372323
Story3;K1;SU06 Max;Bottom;-89.46820161;28.98924687;0.036959921;0.179683524;0.176921688;59.03262163
Story3;K1;SU06 Min;Top;-115.2003894;-36.79029011;-0.17791251;-0.054467958;-0.055817007;-17.28757098
Story3;K1;SU06 Min;Bottom;-120.7844008;-36.40305974;-0.03482201;-0.183785641;-0.180468786;-49.91830805
Story3;K1;SU07;Top;-64.69549027;-2.364644925;-0.000934873;0.000328198;-0.00049035;4.218598706
Story3;K1;SU07;Bottom;-67.60740314;-2.288265407;0.000559146;-0.001174078;-0.001031475;2.288562787
Story3;K1;SU08 Max;Top;-20.3212518;103.1007723;0.053340365;0.017597098;0.016761176;83.88912904
Story3;K1;SU08 Max;Bottom;-17.47852113;102.299117;0.011921259;0.054541581;0.053983245;176.7278691
Story3;K1;SU08 Min;Top;-109.0697287;-107.8300621;-0.055210111;-0.016940701;-0.017741876;-75.45193162
Story3;K1;SU08 Min;Bottom;-117.7362852;-106.8756478;-0.010802966;-0.056889738;-0.056046195;-172.1507435
Story3;K1;SU09 Max;Top;-50.82928636;30.60425181;0.175414967;0.055433028;0.054400154;29.19924581
Story3;K1;SU09 Max;Bottom;-51.94930356;30.4078879;0.036450112;0.180560504;0.177663762;56.76402762
Story3;K1;SU09 Min;Top;-78.56169418;-35.33354166;-0.177284713;-0.054776631;-0.055380854;-20.7620484
Story3;K1;SU09 Min;Bottom;-83.26550273;-34.98441871;-0.035331819;-0.182908661;-0.179726712;-52.18690205
Story3;1A;SU01;Top;-162.7643075;-0.38060128;-0.205565003;-0.000244595;0.102831456;-12.50503466
Story3;1A;SU01;Bottom;-173.4843598;-0.382183435;0.237889943;-0.000718302;0.122528268;-13.41514199
Story3;1A;SU02;Top;-175.572377;-0.408206267;-0.223204381;-0.000224541;0.110273611;-16.47391295
Story3;1A;SU02;Bottom;-185.1277985;-0.410272471;0.257349879;-0.000841558;0.130625932;-17.4509004
Story3;1A;SU03;Top;-140.167233;-0.326483094;-0.177098061;-0.000209978;0.088607901;-10.7196068
Story3;1A;SU03;Bottom;-149.3666994;-0.327839471;0.204947133;-0.00061609;0.105563961;-11.50030268
Story3;1A;SU04;Top;-162.1265887;-0.377494741;-0.205682612;-0.000218996;0.102028661;-14.31578887
Story3;1A;SU04;Bottom;-171.5457297;-0.379294697;0.237430346;-0.000756904;0.121088544;-15.2190113
Story3;1A;SU05 Max;Top;139.0015608;22.81108354;-0.033721188;0.010317589;0.339403595;335.5308797
Story3;1A;SU05 Max;Bottom;153.691691;22.85237064;0.741074398;0.009632878;0.613364792;388.0685918
Story3;1A;SU05 Min;Top;-462.8453824;-23.56591463;-0.377081857;-0.010755378;-0.135637931;-364.1618289
Story3;1A;SU05 Min;Bottom;-496.3670132;-23.61080149;-0.266864623;-0.011146434;-0.371525037;-418.5056084
Story3;1A;SU06 Max;Top;-67.86458968;74.67703567;-0.151426643;0.022440466;0.17615487;1122.856766
Story3;1A;SU06 Max;Bottom;-69.77330435;74.81609832;0.39444024;0.021118245;0.274612001;1296.088807
Story3;1A;SU06 Min;Top;-255.9792319;-75.43186676;-0.259376402;-0.022878254;0.027610793;-1151.487715
Story3;1A;SU06 Min;Bottom;-272.9020179;-75.57452917;0.079769535;-0.022631801;-0.032772246;-1326.525824
Story3;1A;SU07;Top;-104.6341977;-0.244672252;-0.13214893;-0.00015724;0.066105936;-8.038950855
Story3;1A;SU07;Bottom;-111.5256598;-0.245689351;0.152929249;-0.000461766;0.078768172;-8.624019849
Story3;1A;SU08 Max;Top;196.2892739;22.94382684;0.039531404;0.010379244;0.303626699;341.8074034
Story3;1A;SU08 Max;Bottom;213.5036923;22.98589671;0.65689876;0.00992789;0.571213086;394.6630803
Story3;1A;SU08 Min;Top;-405.5576693;-23.43317134;-0.303829265;-0.010693723;-0.171414827;-357.8853051
Story3;1A;SU08 Min;Bottom;-436.555012;-23.47727542;-0.351040261;-0.010851422;-0.413676742;-411.91112
Story3;1A;SU09 Max;Top;-10.5768766;74.80977896;-0.078174051;0.02250212;0.140377975;1129.13329
Story3;1A;SU09 Max;Bottom;-9.961303077;74.94962439;0.310264602;0.021413257;0.232460295;1302.683295
Story3;1A;SU09 Min;Top;-198.6915188;-75.29912346;-0.18612381;-0.0228166;-0.008166103;-1145.211191
Story3;1A;SU09 Min;Bottom;-213.0900166;-75.44100309;-0.004406103;-0.022336789;-0.074923951;-1319.931335
Story3;K2;SU01;Top;-97.85472366;3.357414443;-0.003767321;0.003584159;-0.000321426;-2.309372144
Story3;K2;SU01;Bottom;-102.2553361;3.223212893;0.005482795;-0.01014434;-0.000103251;0.496228753
Story3;K2;SU02;Top;-104.3964703;3.769064808;-0.004230734;0.003766707;-0.000649496;-1.44539215
Story3;K2;SU02;Bottom;-107.9769105;3.619219538;0.005975046;-0.009844421;-0.000521667;1.729477573
Story3;K2;SU03;Top;-84.31880566;2.916389412;-0.003242797;0.003103725;-0.000269618;-2.047564419
Story3;K2;SU03;Bottom;-88.08857378;2.800831656;0.00471609;-0.008740083;-8.13118E-05;0.39551344
Story3;K2;SU04;Top;-96.75305052;3.439358528;-0.003856735;0.003509945;-0.00050856;-1.653649054
Story3;K2;SU04;Bottom;-100.4050521;3.302507163;0.00549867;-0.009418709;-0.000358387;1.236930408
Story3;K2;SU05 Max;Top;-52.45055225;108.5985202;0.049188183;0.024036419;0.017408422;78.07837632
Story3;K2;SU05 Max;Bottom;-50.47853516;107.576758;0.02089032;0.061975449;0.055411647;175.6080041
Story3;K2;SU05 Min;Top;-140.7784686;-101.7439316;-0.056893112;-0.017036272;-0.018429224;-81.34311032
Story3;K2;SU05 Min;Bottom;-150.0558547;-100.9955423;-0.009903324;-0.080784784;-0.056132915;-173.1155024
Story3;K2;SU06 Max;Top;-82.52939156;36.59616535;0.169526922;0.066541135;0.056995769;23.24464028
Story3;K2;SU06 Max;Bottom;-84.29617678;36.1765297;0.040106292;0.181920297;0.179476938;55.71347554
Story3;K2;SU06 Min;Top;-110.6996293;-29.7415768;-0.177231851;-0.059540988;-0.058016571;-26.50937427
Story3;K2;SU06 Min;Bottom;-116.2382131;-29.59531396;-0.029119296;-0.200729632;-0.180198206;-53.22097379
Story3;K2;SU07;Top;-62.90660807;2.158337856;-0.002421849;0.002304102;-0.000206631;-1.484596378
Story3;K2;SU07;Bottom;-65.73557318;2.072065431;0.003524654;-0.006521361;-6.63758E-05;0.319004199
Story3;K2;SU08 Max;Top;-18.74264987;107.3295638;0.050618798;0.022840447;0.017712192;78.22614694
Story3;K2;SU08 Max;Bottom;-15.94691341;106.3582156;0.018921476;0.064858755;0.055705905;174.6807575
Story3;K2;SU08 Min;Top;-107.0705663;-103.012888;-0.055462497;-0.018232243;-0.018125454;-81.1953397
Story3;K2;SU08 Min;Bottom;-115.524233;-102.2140847;-0.011872168;-0.077901477;-0.055838657;-174.0427491
Story3;K2;SU09 Max;Top;-48.82148918;35.32720893;0.170957537;0.065345164;0.057299539;23.3924109
Story3;K2;SU09 Max;Bottom;-49.76455503;34.95798726;0.038137448;0.184803603;0.179771196;54.78622886
Story3;K2;SU09 Min;Top;-76.99172695;-31.01053322;-0.175801236;-0.06073696;-0.057712801;-26.36160366
Story3;K2;SU09 Min;Bottom;-81.70659134;-30.8138564;-0.03108814;-0.197846326;-0.179903948;-54.14822047
Story3;B4;SU01;Top;-27.44189488;0.000618403;0.000168647;-2.69795E-05;-0.000322266;0.006069711
Story3;B4;SU01;Bottom;-28.23923901;0.000618403;0.000168647;-2.73536E-05;-0.000327032;0.007706299
Story3;B4;SU02;Top;-29.43801095;0.000891147;0.000211432;-2.90014E-05;-0.000410181;0.010549068
Story3;B4;SU02;Bottom;-30.12144878;0.000891147;0.000211432;-2.94011E-05;-0.000405212;0.012947601
Story3;B4;SU03;Top;-23.52162418;0.000529322;0.000144594;-2.31468E-05;-0.000276251;0.005202916
Story3;B4;SU03;Bottom;-24.20506201;0.000529322;0.000144594;-2.34679E-05;-0.000280378;0.00660387
Story3;B4;SU04;Top;-27.21936591;0.000755653;0.000186358;-2.68004E-05;-0.000359951;0.008544182
Story3;B4;SU04;Bottom;-27.90280374;0.000755653;0.000186358;-2.71705E-05;-0.000358383;0.010569096
Story3;B4;SU05 Max;Top;-27.21936135;0.089496667;0.004172632;2.96188E-05;0.006372341;0.418157019
Story3;B4;SU05 Max;Bottom;-27.90279918;0.089496667;0.004172632;3.02338E-05;0.006773691;0.640685613
Story3;B4;SU05 Min;Top;-27.21937047;-0.087984899;-0.003799941;-8.32061E-05;-0.007092228;-0.401068847
Story3;B4;SU05 Min;Bottom;-27.9028083;-0.087984899;-0.003799941;-8.45612E-05;-0.007490416;-0.619546466
Story3;B4;SU06 Max;Top;-27.21935633;0.028817766;0.013247773;3.76423E-05;0.02170142;0.136473115
Story3;B4;SU06 Max;Bottom;-27.90279416;0.028817766;0.013247773;3.8877E-05;0.022967714;0.207157772
Story3;B4;SU06 Min;Top;-27.21937549;-0.027305998;-0.012875082;-9.12296E-05;-0.022421307;-0.119384943
Story3;B4;SU06 Min;Bottom;-27.90281332;-0.027305998;-0.012875082;-9.32043E-05;-0.023684438;-0.186018625
Story3;B4;SU07;Top;-17.64121814;0.000397545;0.000108416;-1.7344E-05;-0.000207171;0.003901957
Story3;B4;SU07;Bottom;-18.15379651;0.000397545;0.000108416;-1.75845E-05;-0.000210235;0.004954049
Story3;B4;SU08 Max;Top;-17.64121358;0.089138328;0.004094702;3.90685E-05;0.006525113;0.41351489
Story3;B4;SU08 Max;Bottom;-18.15379195;0.089138328;0.004094702;3.9813E-05;0.006921819;0.635070089
Story3;B4;SU08 Min;Top;-17.6412227;-0.088343238;-0.00387787;-7.37564E-05;-0.006939455;-0.405710975
Story3;B4;SU08 Min;Bottom;-18.15380107;-0.088343238;-0.00387787;-7.4982E-05;-0.007342288;-0.625161991
Story3;B4;SU09 Max;Top;-17.64120856;0.028459427;0.013169843;4.7092E-05;0.021854193;0.131830987
Story3;B4;SU09 Max;Bottom;-18.15378693;0.028459427;0.013169843;4.84562E-05;0.023115841;0.201542247
Story3;B4;SU09 Min;Top;-17.64122771;-0.027664337;-0.012953011;-8.17799E-05;-0.022268535;-0.124027072
Story3;B4;SU09 Min;Bottom;-18.15380609;-0.027664337;-0.012953011;-8.36251E-05;-0.023536311;-0.191634149
Story3;B8;SU01;Top;-27.41749275;0.000656805;0.000174489;-2.8653E-05;-0.000330139;0.004380649
Story3;B8;SU01;Bottom;-28.21483689;0.000656805;0.000174489;-2.9026E-05;-0.000320577;0.006068151
Story3;B8;SU02;Top;-29.40580687;0.00097181;0.00021589;-3.08965E-05;-0.000416325;0.008641711
Story3;B8;SU02;Bottom;-30.0892447;0.00097181;0.00021589;-3.12949E-05;-0.000400228;0.011188469
Story3;B8;SU03;Top;-23.50070808;0.000561981;0.000149602;-2.45813E-05;-0.000282999;0.003754875
Story3;B8;SU03;Bottom;-24.18414591;0.000561981;0.000149602;-2.49014E-05;-0.000274845;0.005198827
Story3;B8;SU04;Top;-27.19139482;0.000818381;0.000191022;-2.85227E-05;-0.000366322;0.006809139
Story3;B8;SU04;Bottom;-27.87483265;0.000818381;0.000191022;-2.88917E-05;-0.000353193;0.008942983
Story3;B8;SU05 Max;Top;-27.19139028;0.090384269;0.004172849;2.75783E-05;0.006366065;0.414316799
Story3;B8;SU05 Max;Bottom;-27.87482811;0.090384269;0.004172849;2.81997E-05;0.006779245;0.638844636
Story3;B8;SU05 Min;Top;-27.19139937;-0.088746885;-0.00379083;-8.46103E-05;-0.007098694;-0.400698542
Story3;B8;SU05 Min;Bottom;-27.8748372;-0.088746885;-0.00379083;-8.59693E-05;-0.00748559;-0.620957141
Story3;B8;SU06 Max;Top;-27.19138521;0.029306678;0.01323786;3.55381E-05;0.021695359;0.134046374
Story3;B8;SU06 Max;Bottom;-27.87482304;0.029306678;0.01323786;3.67837E-05;0.022974245;0.205816844
Story3;B8;SU06 Min;Top;-27.19140444;-0.027669294;-0.012855841;-9.25701E-05;-0.022427988;-0.120428117
Story3;B8;SU06 Min;Bottom;-27.87484227;-0.027669294;-0.012855841;-9.45534E-05;-0.02368059;-0.187929349
Story3;B8;SU07;Top;-17.62553106;0.000422232;0.000112172;-1.84198E-05;-0.000212232;0.002816131
Story3;B8;SU07;Bottom;-18.13810943;0.000422232;0.000112172;-1.86596E-05;-0.000206085;0.003900954
Story3;B8;SU08 Max;Top;-17.62552651;0.089987809;0.004094011;3.76745E-05;0.006520147;0.410323802
Story3;B8;SU08 Max;Bottom;-18.13810489;0.089987809;0.004094011;3.84249E-05;0.006926332;0.633801843
