TABLE:  Shear Wall Pier Summary - ACI 318-08;;;;;;;;;;;;;;;;;;;;;;;;;;
Story;Pier Label;Station;Design Type;Edge Rebar;End Rebar;Rebar Spacing;Required Reinf;Current Reinf;Pier Leg;Leg X1;Leg Y1;Leg X2;Leg Y2;Shear Rebar;Compressive Stress Left;Compressive Stress Right;Compressive Stress Limit Left;Compressive Stress Limit Right;C Depth Left;C Limit Left;C Depth Right;C Limit Right;Boundary Zone Left;Boundary Zone Right;Warnings;Errors
;;;;;;m;%;%;;m;m;m;m;m²/m;tonf/m²;tonf/m²;tonf/m²;tonf/m²;m;m;m;m;m;m;;
Story1;B8;Top;Uniform;#2;#2;0.15;0.12;0.45;Top Leg 1;36.89;0;37.72;0;0.0003;31.97;34.22;70;70;;;;;;;No Message;No Message
Story1;B8;Bottom;Uniform;#2;#2;0.15;0.12;0.45;Bottom Leg 1;36.89;0;37.72;0;0.0003;38.34;38.47;70;70;;;;;;;No Message;No Message
Story2;G8;Top;Uniform;#2;#2;0.15;0.12;0.41;Top Leg 1;35.155;2.92;36.455;2.92;0.0003;22.73;22.87;70;70;;;;;;;No Message;No Message
Story2;G8;Bottom;Uniform;#2;#2;0.15;0.12;0.41;Bottom Leg 1;35.155;2.92;36.455;2.92;0.0003;24.38;24.56;70;70;;;;;;;No Message;No Message
Story1;G8;Top;Uniform;#2;#2;0.15;0.12;0.41;Top Leg 1;35.155;2.92;36.455;2.92;0.0003;25.82;26.07;70;70;;;;;;;No Message;No Message
Story1;G8;Bottom;Uniform;#2;#2;0.15;0.12;0.41;Bottom Leg 1;35.155;2.92;36.455;2.92;0.0003;30.78;30.98;70;70;;;;;;;No Message;No Message
Story12;E4;Top;Uniform;8d;8d;0.15;0.12;0.5;Top Leg 1;30.12;0.555;31.065;0.555;0.00038;0;6.72;0;42;;;;;;;No Message;No Message
Story12;E4;Bottom;Uniform;8d;8d;0.15;0.12;0.5;Bottom Leg 1;30.12;0.555;31.065;0.555;0.00038;4.32;3.88;42;42;;;;;;;No Message;No Message
Story11;E4;Top;Uniform;8d;8d;0.15;0.12;0.5;Top Leg 1;30.12;0.555;31.065;0.555;0.00038;8.25;10.22;42;42;;;;;;;No Message;No Message
Story11;E4;Bottom;Uniform;8d;8d;0.15;0.12;0.5;Bottom Leg 1;30.12;0.555;31.065;0.555;0.00038;12.05;10.02;42;42;;;;;;;No Message;No Message
Story10;E4;Top;Uniform;8d;8d;0.15;0.12;0.5;Top Leg 1;30.12;0.555;31.065;0.555;0.00038;14.17;16.86;42;42;;;;;;;No Message;No Message
Story10;E4;Bottom;Uniform;8d;8d;0.15;0.12;0.5;Bottom Leg 1;30.12;0.555;31.065;0.555;0.00038;19.3;17.02;42;42;;;;;;;No Message;No Message
Story9;E4;Top;Uniform;8d;8d;0.15;0.12;0.5;Top Leg 1;30.12;0.555;31.065;0.555;0.00038;21.57;24.3;42;42;;;;;;;No Message;No Message
Story9;E4;Bottom;Uniform;8d;8d;0.15;0.24;0.5;Bottom Leg 1;30.12;0.555;31.065;0.555;0.00038;27.43;25.6;42;42;;;;;;;No Message;No Message
Story8;E4;Top;Uniform;8d;8d;0.15;0.26;0.5;Top Leg 1;30.12;0.555;31.065;0.555;0.00038;29.43;31.83;42;42;;;0.20996;0.16335;;0.11546;No Message;No Message
Story8;E4;Bottom;Uniform;8d;8d;0.15;0.35;0.5;Bottom Leg 1;30.12;0.555;31.065;0.555;0.00038;35.61;34.06;42;42;0.2345;0.16335;0.2345;0.16335;0.14;0.14;No Message;No Message
Story7;E4;Top;Uniform;8d;8d;0.15;0.36;0.5;Top Leg 1;30.12;0.555;31.065;0.555;0.00038;37.8;40.37;56;56;;;;;;;No Message;No Message
Story7;E4;Bottom;Uniform;8d;8d;0.15;0.39;0.5;Bottom Leg 1;30.12;0.555;31.065;0.555;0.00038;43.38;41.95;56;56;0.21666;0.17392;;;0.12216;;No Message;No Message
Story6;E4;Top;Uniform;8d;8d;0.15;0.4;0.5;Top Leg 1;30.12;0.555;31.065;0.555;0.00038;45.62;48.06;56;56;0.23713;0.18688;0.23713;0.18688;0.14263;0.14263;No Message;No Message
Story6;E4;Bottom;Uniform;8d;8d;0.15;0.56;0.5;Bottom Leg 1;30.12;0.555;31.065;0.555;0.00038;52.24;50.77;56;56;0.25681;0.18688;0.25681;0.18688;0.16231;0.16231;No Message;No Message
Story5;E4;Top;Uniform;8d;8d;0.15;0.58;0.5;Top Leg 1;30.12;0.555;31.065;0.555;0.00038;53.97;55.31;56;56;0.27649;0.20855;0.27649;0.20855;0.18199;0.18199;No Message;No Message
Story5;E4;Bottom;Uniform;8d;8d;0.15;0.69;0.5;Bottom Leg 1;30.12;0.555;31.065;0.555;0.00038;56.59;58.26;56;56;0.29207;0.20855;0.29207;0.20855;0.19757;0.19757;No Message;No Message
Story4;E4;Top;Uniform;8d;8d;0.15;0.69;0.5;Top Leg 1;30.12;0.555;31.065;0.555;0.00038;54.36;59.11;70;70;0.25853;0.225;0.25853;0.225;0.16403;0.16403;No Message;No Message
Story4;E4;Bottom;Uniform;8d;8d;0.15;0.78;0.5;Bottom Leg 1;30.12;0.555;31.065;0.555;0.00038;63.72;64.23;70;70;0.27198;0.225;0.27198;0.225;0.17748;0.17748;No Message;No Message
Story3;E4;Top;Uniform;8d;8d;0.15;0.82;0.5;Top Leg 1;30.12;0.555;31.065;0.555;0.00038;67.64;69.49;70;70;0.28875;0.225;0.28875;0.225;0.19425;0.19425;No Message;No Message
Story3;E4;Bottom;Uniform;8d;8d;0.15;1;0.5;Bottom Leg 1;30.12;0.555;31.065;0.555;0.00038;74.5;73.87;70;70;0.30996;0.225;0.30996;0.225;0.21546;0.21546;No Message;No Message
Story2;E4;Top;Uniform;8d;8d;0.15;1.04;0.5;Top Leg 1;30.12;0.555;31.065;0.555;0.00038;77.42;79.49;70;70;0.33495;0.225;0.33495;0.225;0.24045;0.24045;No Message;No Message
Story2;E4;Bottom;Uniform;8d;8d;0.15;1.17;0.5;Bottom Leg 1;30.12;0.555;31.065;0.555;0.00038;85.53;84.16;70;70;0.39496;0.225;0.39496;0.225;0.30046;0.30046;No Message;No Message
Story1;E4;Top;Uniform;8d;8d;0.15;1.19;0.5;Top Leg 1;30.12;0.555;31.065;0.555;0.00038;87.1;89.56;70;70;0.46088;0.225;0.46088;0.225;0.36638;0.36638;No Message;No Message
Story1;E4;Bottom;Uniform;8d;8d;0.15;1.35;0.5;Bottom Leg 1;30.12;0.555;31.065;0.555;0.00038;96.84;97.12;70;70;0.54985;0.225;0.54985;0.225;0.45535;0.45535;No Message;No Message
Story12;E3;Top;Uniform;8d;8d;0.15;0.12;0.5;Top Leg 1;9.41;0.555;10.355;0.555;0.00038;0;6.68;0;42;;;;;;;No Message;No Message
Story12;E3;Bottom;Uniform;8d;8d;0.15;0.12;0.5;Bottom Leg 1;9.41;0.555;10.355;0.555;0.00038;4.27;3.82;42;42;;;;;;;No Message;No Message
Story11;E3;Top;Uniform;8d;8d;0.15;0.12;0.5;Top Leg 1;9.41;0.555;10.355;0.555;0.00038;8.18;10.12;42;42;;;;;;;No Message;No Message
Story11;E3;Bottom;Uniform;8d;8d;0.15;0.12;0.5;Bottom Leg 1;9.41;0.555;10.355;0.555;0.00038;11.93;9.92;42;42;;;;;;;No Message;No Message
Story10;E3;Top;Uniform;8d;8d;0.15;0.12;0.5;Top Leg 1;9.41;0.555;10.355;0.555;0.00038;14.07;16.74;42;42;;;;;;;No Message;No Message
Story10;E3;Bottom;Uniform;8d;8d;0.15;0.12;0.5;Bottom Leg 1;9.41;0.555;10.355;0.555;0.00038;19.17;16.92;42;42;;;;;;;No Message;No Message
Story9;E3;Top;Uniform;8d;8d;0.15;0.12;0.5;Top Leg 1;9.41;0.555;10.355;0.555;0.00038;21.46;24.17;42;42;;;;;;;No Message;No Message
Story9;E3;Bottom;Uniform;8d;8d;0.15;0.24;0.5;Bottom Leg 1;9.41;0.555;10.355;0.555;0.00038;27.3;25.49;42;42;;;;;;;No Message;No Message
Story8;E3;Top;Uniform;8d;8d;0.15;0.26;0.5;Top Leg 1;9.41;0.555;10.355;0.555;0.00038;29.32;31.7;42;42;;;0.20914;0.16335;;0.11464;No Message;No Message
Story8;E3;Bottom;Uniform;8d;8d;0.15;0.35;0.5;Bottom Leg 1;9.41;0.555;10.355;0.555;0.00038;35.48;33.95;42;42;0.23369;0.16335;0.23369;0.16335;0.13919;0.13919;No Message;No Message
Story7;E3;Top;Uniform;8d;8d;0.15;0.36;0.5;Top Leg 1;9.41;0.555;10.355;0.555;0.00038;37.69;40.24;56;56;;;;;;;No Message;No Message
Story7;E3;Bottom;Uniform;8d;8d;0.15;0.39;0.5;Bottom Leg 1;9.41;0.555;10.355;0.555;0.00038;43.25;41.84;56;56;0.21604;0.17392;;;0.12154;;No Message;No Message
Story6;E3;Top;Uniform;8d;8d;0.15;0.41;0.5;Top Leg 1;9.41;0.555;10.355;0.555;0.00038;45.52;47.93;56;56;0.23651;0.18688;0.23651;0.18688;0.14201;0.14201;No Message;No Message
Story6;E3;Bottom;Uniform;8d;8d;0.15;0.57;0.5;Bottom Leg 1;9.41;0.555;10.355;0.555;0.00038;52.11;50.67;56;56;0.2562;0.18688;0.2562;0.18688;0.1617;0.1617;No Message;No Message
Story5;E3;Top;Uniform;8d;8d;0.15;0.58;0.5;Top Leg 1;9.41;0.555;10.355;0.555;0.00038;53.86;55.18;56;56;0.27588;0.20855;0.27588;0.20855;0.18138;0.18138;No Message;No Message
Story5;E3;Bottom;Uniform;8d;8d;0.15;0.69;0.5;Bottom Leg 1;9.41;0.555;10.355;0.555;0.00038;56.47;58.15;56;56;0.29142;0.20855;0.29142;0.20855;0.19692;0.19692;No Message;No Message
Story4;E3;Top;Uniform;8d;8d;0.15;0.69;0.5;Top Leg 1;9.41;0.555;10.355;0.555;0.00038;54.23;58.97;70;70;0.25797;0.225;0.25797;0.225;0.16347;0.16347;No Message;No Message
Story4;E3;Bottom;Uniform;8d;8d;0.15;0.78;0.5;Bottom Leg 1;9.41;0.555;10.355;0.555;0.00038;63.58;64.11;70;70;0.2714;0.225;0.2714;0.225;0.1769;0.1769;No Message;No Message
Story3;E3;Top;Uniform;8d;8d;0.15;0.83;0.5;Top Leg 1;9.41;0.555;10.355;0.555;0.00038;67.52;69.34;70;70;0.28815;0.225;0.28815;0.225;0.19365;0.19365;No Message;No Message
Story3;E3;Bottom;Uniform;8d;8d;0.15;1.01;0.5;Bottom Leg 1;9.41;0.555;10.355;0.555;0.00038;74.36;73.75;70;70;0.30936;0.225;0.30936;0.225;0.21486;0.21486;No Message;No Message
Story2;E3;Top;Uniform;8d;8d;0.15;1.04;0.5;Top Leg 1;9.41;0.555;10.355;0.555;0.00038;77.31;79.36;70;70;0.33342;0.225;0.33342;0.225;0.23892;0.23892;No Message;No Message
Story2;E3;Bottom;Uniform;8d;8d;0.15;1.18;0.5;Bottom Leg 1;9.41;0.555;10.355;0.555;0.00038;85.39;84.04;70;70;0.39349;0.225;0.39349;0.225;0.29899;0.29899;No Message;No Message
Story1;E3;Top;Uniform;8d;8d;0.15;1.19;0.5;Top Leg 1;9.41;0.555;10.355;0.555;0.00038;86.99;89.43;70;70;0.45867;0.225;0.45867;0.225;0.36417;0.36417;No Message;No Message
Story1;E3;Bottom;Uniform;8d;8d;0.15;1.36;0.5;Bottom Leg 1;9.41;0.555;10.355;0.555;0.00038;96.71;96.99;70;70;0.54905;0.225;0.54905;0.225;0.45455;0.45455;No Message;No Message
Story2;G7;Top;Uniform;#2;#2;0.15;0.12;0.41;Top Leg 1;25.675;2.92;26.975;2.92;0.0003;20.25;22.68;70;70;;;;;;;No Message;No Message
Story2;G7;Bottom;Uniform;#2;#2;0.15;0.12;0.41;Bottom Leg 1;25.675;2.92;26.975;2.92;0.0003;24.27;24.53;70;70;;;;;;;No Message;No Message
Story1;G7;Top;Uniform;#2;#2;0.15;0.12;0.41;Top Leg 1;25.675;2.92;26.975;2.92;0.0003;25.73;25.91;70;70;;;;;;;No Message;No Message
Story1;G7;Bottom;Uniform;#2;#2;0.15;0.12;0.41;Bottom Leg 1;25.675;2.92;26.975;2.92;0.0003;30.66;30.89;70;70;;;;;;;No Message;No Message
Story5;B7;Top;Uniform;#2;#2;0.15;0.12;0.45;Top Leg 1;24.41;0;25.24;0;0.0003;20.8;21.79;56;56;;;;;;;No Message;No Message
Story5;B7;Bottom;Uniform;#2;#2;0.15;0.12;0.45;Bottom Leg 1;24.41;0;25.24;0;0.0003;20.72;23.24;56;56;;;;;;;No Message;No Message
Story4;B7;Top;Uniform;#2;#2;0.15;0.12;0.45;Top Leg 1;24.41;0;25.24;0;0.0003;22.96;25.47;70;70;;;;;;;No Message;No Message
Story4;B7;Bottom;Uniform;#2;#2;0.15;0.12;0.45;Bottom Leg 1;24.41;0;25.24;0;0.0003;23.93;25.87;70;70;;;;;;;No Message;No Message
Story3;B7;Top;Uniform;#2;#2;0.15;0.12;0.45;Top Leg 1;24.41;0;25.24;0;0.0003;26.12;28.07;70;70;;;;;;;No Message;No Message
Story3;B7;Bottom;Uniform;#2;#2;0.15;0.12;0.45;Bottom Leg 1;24.41;0;25.24;0;0.0003;26.29;29.27;70;70;;;;;;;No Message;No Message
Story2;B7;Top;Uniform;#2;#2;0.15;0.12;0.45;Top Leg 1;24.41;0;25.24;0;0.0003;28.48;31.47;70;70;;;;;;;No Message;No Message
Story2;B7;Bottom;Uniform;#2;#2;0.15;0.12;0.45;Bottom Leg 1;24.41;0;25.24;0;0.0003;29.53;31.78;70;70;;;;;;;No Message;No Message
Story1;B7;Top;Uniform;#2;#2;0.15;0.12;0.45;Top Leg 1;24.41;0;25.24;0;0.0003;31.73;33.98;70;70;;;;;;;No Message;No Message
Story1;B7;Bottom;Uniform;#2;#2;0.15;0.12;0.45;Bottom Leg 1;24.41;0;25.24;0;0.0003;38.09;38.23;70;70;;;;;;;No Message;No Message
Story2;F7;Top;Uniform;#2;#2;0.15;0.12;0.39;Top Leg 1;22.475;2.92;23.975;2.92;0.0003;24.74;24.92;70;70;;;;;;;No Message;No Message
Story2;F7;Bottom;Uniform;#2;#2;0.15;0.12;0.39;Bottom Leg 1;22.475;2.92;23.975;2.92;0.0003;26.74;26.94;70;70;;;;;;;No Message;No Message
Story1;F7;Top;Uniform;#2;#2;0.15;0.12;0.39;Top Leg 1;22.475;2.92;23.975;2.92;0.0003;28.31;28.59;70;70;;;;;;;No Message;No Message
Story1;F7;Bottom;Uniform;#2;#2;0.15;0.12;0.39;Bottom Leg 1;22.475;2.92;23.975;2.92;0.0003;33.48;33.72;70;70;;;;;;;No Message;No Message
Story2;G3;Top;Uniform;#2;#2;0.15;0.12;0.41;Top Leg 1;25.675;10.66;26.975;10.66;0.0003;20.08;22.64;70;70;;;;;;;No Message;No Message
Story2;G3;Bottom;Uniform;#2;#2;0.15;0.12;0.41;Bottom Leg 1;25.675;10.66;26.975;10.66;0.0003;24.12;24.41;70;70;;;;;;;No Message;No Message
Story1;G3;Top;Uniform;#2;#2;0.15;0.12;0.41;Top Leg 1;25.675;10.66;26.975;10.66;0.0003;25.62;25.83;70;70;;;;;;;No Message;No Message
Story1;G3;Bottom;Uniform;#2;#2;0.15;0.12;0.41;Bottom Leg 1;25.675;10.66;26.975;10.66;0.0003;30.49;30.75;70;70;;;;;;;No Message;No Message
Story2;F3;Top;Uniform;#2;#2;0.15;0.12;0.39;Top Leg 1;22.475;10.66;23.975;10.66;0.0003;24.7;24.89;70;70;;;;;;;No Message;No Message
Story2;F3;Bottom;Uniform;#2;#2;0.15;0.12;0.39;Bottom Leg 1;22.475;10.66;23.975;10.66;0.0003;26.75;26.98;70;70;;;;;;;No Message;No Message
Story1;F3;Top;Uniform;#2;#2;0.15;0.12;0.39;Top Leg 1;22.475;10.66;23.975;10.66;0.0003;28.29;28.6;70;70;;;;;;;No Message;No Message
Story1;F3;Bottom;Uniform;#2;#2;0.15;0.12;0.39;Bottom Leg 1;22.475;10.66;23.975;10.66;0.0003;33.43;33.7;70;70;;;;;;;No Message;No Message
Story5;B3;Top;Uniform;#2;#2;0.15;0.12;0.45;Top Leg 1;24.41;13.58;25.24;13.58;0.0003;20.8;21.79;56;56;;;;;;;No Message;No Message
Story5;B3;Bottom;Uniform;#2;#2;0.15;0.12;0.45;Bottom Leg 1;24.41;13.58;25.24;13.58;0.0003;20.71;23.24;56;56;;;;;;;No Message;No Message
Story4;B3;Top;Uniform;#2;#2;0.15;0.12;0.45;Top Leg 1;24.41;13.58;25.24;13.58;0.0003;22.95;25.48;70;70;;;;;;;No Message;No Message
Story4;B3;Bottom;Uniform;#2;#2;0.15;0.12;0.45;Bottom Leg 1;24.41;13.58;25.24;13.58;0.0003;23.91;25.89;70;70;;;;;;;No Message;No Message
Story3;B3;Top;Uniform;#2;#2;0.15;0.12;0.45;Top Leg 1;24.41;13.58;25.24;13.58;0.0003;26.1;28.08;70;70;;;;;;;No Message;No Message
Story3;B3;Bottom;Uniform;#2;#2;0.15;0.12;0.45;Bottom Leg 1;24.41;13.58;25.24;13.58;0.0003;26.27;29.28;70;70;;;;;;;No Message;No Message
Story2;B3;Top;Uniform;#2;#2;0.15;0.12;0.45;Top Leg 1;24.41;13.58;25.24;13.58;0.0003;28.46;31.47;70;70;;;;;;;No Message;No Message
Story2;B3;Bottom;Uniform;#2;#2;0.15;0.12;0.45;Bottom Leg 1;24.41;13.58;25.24;13.58;0.0003;29.5;31.8;70;70;;;;;;;No Message;No Message
Story1;B3;Top;Uniform;#2;#2;0.15;0.12;0.45;Top Leg 1;24.41;13.58;25.24;13.58;0.0003;31.7;34;70;70;;;;;;;No Message;No Message
Story1;B3;Bottom;Uniform;#2;#2;0.15;0.12;0.45;Bottom Leg 1;24.41;13.58;25.24;13.58;0.0003;38.03;38.2;70;70;;;;;;;No Message;No Message
Story5;B2;Top;Uniform;#2;#2;0.15;0.12;0.45;Top Leg 1;16.18;13.58;17.01;13.58;0.0003;20.98;21.96;56;56;;;;;;;No Message;No Message
Story5;B2;Bottom;Uniform;#2;#2;0.15;0.12;0.45;Bottom Leg 1;16.18;13.58;17.01;13.58;0.0003;20.89;23.42;56;56;;;;;;;No Message;No Message
Story4;B2;Top;Uniform;#2;#2;0.15;0.12;0.45;Top Leg 1;16.18;13.58;17.01;13.58;0.0003;23.15;25.68;70;70;;;;;;;No Message;No Message
Story4;B2;Bottom;Uniform;#2;#2;0.15;0.12;0.45;Bottom Leg 1;16.18;13.58;17.01;13.58;0.0003;24.11;26.09;70;70;;;;;;;No Message;No Message
Story3;B2;Top;Uniform;#2;#2;0.15;0.12;0.45;Top Leg 1;16.18;13.58;17.01;13.58;0.0003;26.32;28.3;70;70;;;;;;;No Message;No Message
Story3;B2;Bottom;Uniform;#2;#2;0.15;0.12;0.45;Bottom Leg 1;16.18;13.58;17.01;13.58;0.0003;26.5;29.5;70;70;;;;;;;No Message;No Message
Story2;B2;Top;Uniform;#2;#2;0.15;0.12;0.45;Top Leg 1;16.18;13.58;17.01;13.58;0.0003;28.71;31.72;70;70;;;;;;;No Message;No Message
Story2;B2;Bottom;Uniform;#2;#2;0.15;0.12;0.45;Bottom Leg 1;16.18;13.58;17.01;13.58;0.0003;29.75;32.05;70;70;;;;;;;No Message;No Message
Story1;B2;Top;Uniform;#2;#2;0.15;0.12;0.45;Top Leg 1;16.18;13.58;17.01;13.58;0.0003;31.96;34.26;70;70;;;;;;;No Message;No Message
Story1;B2;Bottom;Uniform;#2;#2;0.15;0.12;0.45;Bottom Leg 1;16.18;13.58;17.01;13.58;0.0003;38.3;38.46;70;70;;;;;;;No Message;No Message
Story2;G2;Top;Uniform;#2;#2;0.15;0.12;0.41;Top Leg 1;14.445;10.66;15.745;10.66;0.0003;20.61;23.11;70;70;;;;;;;No Message;No Message
Story2;G2;Bottom;Uniform;#2;#2;0.15;0.12;0.41;Bottom Leg 1;14.445;10.66;15.745;10.66;0.0003;24.7;24.9;70;70;;;;;;;No Message;No Message
Story1;G2;Top;Uniform;#2;#2;0.15;0.12;0.41;Top Leg 1;14.445;10.66;15.745;10.66;0.0003;26.11;26.39;70;70;;;;;;;No Message;No Message
Story1;G2;Bottom;Uniform;#2;#2;0.15;0.12;0.41;Bottom Leg 1;14.445;10.66;15.745;10.66;0.0003;31.05;31.28;70;70;;;;;;;No Message;No Message
Story2;F2;Top;Uniform;#2;#2;0.15;0.12;0.39;Top Leg 1;17.445;10.66;18.945;10.66;0.0003;24.67;24.78;70;70;;;;;;;No Message;No Message
Story2;F2;Bottom;Uniform;#2;#2;0.15;0.12;0.39;Bottom Leg 1;17.445;10.66;18.945;10.66;0.0003;26.58;26.91;70;70;;;;;;;No Message;No Message
Story1;F2;Top;Uniform;#2;#2;0.15;0.12;0.39;Top Leg 1;17.445;10.66;18.945;10.66;0.0003;28.22;28.46;70;70;;;;;;;No Message;No Message
Story1;F2;Bottom;Uniform;#2;#2;0.15;0.12;0.39;Bottom Leg 1;17.445;10.66;18.945;10.66;0.0003;33.3;33.6;70;70;;;;;;;No Message;No Message
Story2;F6;Top;Uniform;#2;#2;0.15;0.12;0.39;Top Leg 1;17.445;2.92;18.945;2.92;0.0003;22.04;24.81;70;70;;;;;;;No Message;No Message
Story2;F6;Bottom;Uniform;#2;#2;0.15;0.12;0.39;Bottom Leg 1;17.445;2.92;18.945;2.92;0.0003;26.68;26.98;70;70;;;;;;;No Message;No Message
Story1;F6;Top;Uniform;#2;#2;0.15;0.12;0.39;Top Leg 1;17.445;2.92;18.945;2.92;0.0003;28.3;28.51;70;70;;;;;;;No Message;No Message
Story1;F6;Bottom;Uniform;#2;#2;0.15;0.12;0.39;Bottom Leg 1;17.445;2.92;18.945;2.92;0.0003;33.44;33.7;70;70;;;;;;;No Message;No Message
Story5;B6;Top;Uniform;#2;#2;0.15;0.12;0.45;Top Leg 1;16.18;0;17.01;0;0.0003;20.96;21.94;56;56;;;;;;;No Message;No Message
Story5;B6;Bottom;Uniform;#2;#2;0.15;0.12;0.45;Bottom Leg 1;16.18;0;17.01;0;0.0003;20.88;23.4;56;56;;;;;;;No Message;No Message
Story4;B6;Top;Uniform;#2;#2;0.15;0.12;0.45;Top Leg 1;16.18;0;17.01;0;0.0003;23.14;25.65;70;70;;;;;;;No Message;No Message
Story4;B6;Bottom;Uniform;#2;#2;0.15;0.12;0.45;Bottom Leg 1;16.18;0;17.01;0;0.0003;24.11;26.05;70;70;;;;;;;No Message;No Message
Story3;B6;Top;Uniform;#2;#2;0.15;0.12;0.45;Top Leg 1;16.18;0;17.01;0;0.0003;26.32;28.27;70;70;;;;;;;No Message;No Message
Story3;B6;Bottom;Uniform;#2;#2;0.15;0.12;0.45;Bottom Leg 1;16.18;0;17.01;0;0.0003;26.49;29.47;70;70;;;;;;;No Message;No Message
Story2;B6;Top;Uniform;#2;#2;0.15;0.12;0.45;Top Leg 1;16.18;0;17.01;0;0.0003;28.7;31.69;70;70;;;;;;;No Message;No Message
Story2;B6;Bottom;Uniform;#2;#2;0.15;0.12;0.45;Bottom Leg 1;16.18;0;17.01;0;0.0003;29.75;32;70;70;;;;;;;No Message;No Message
Story1;B6;Top;Uniform;#2;#2;0.15;0.12;0.45;Top Leg 1;16.18;0;17.01;0;0.0003;31.97;34.21;70;70;;;;;;;No Message;No Message
Story1;B6;Bottom;Uniform;#2;#2;0.15;0.12;0.45;Bottom Leg 1;16.18;0;17.01;0;0.0003;38.33;38.47;70;70;;;;;;;No Message;No Message
Story2;G6;Top;Uniform;#2;#2;0.15;0.12;0.41;Top Leg 1;14.445;2.92;15.745;2.92;0.0003;20.38;22.96;70;70;;;;;;;No Message;No Message
Story2;G6;Bottom;Uniform;#2;#2;0.15;0.12;0.41;Bottom Leg 1;14.445;2.92;15.745;2.92;0.0003;24.48;24.66;70;70;;;;;;;No Message;No Message
Story1;G6;Top;Uniform;#2;#2;0.15;0.12;0.41;Top Leg 1;14.445;2.92;15.745;2.92;0.0003;25.93;26.18;70;70;;;;;;;No Message;No Message
Story1;G6;Bottom;Uniform;#2;#2;0.15;0.12;0.41;Bottom Leg 1;14.445;2.92;15.745;2.92;0.0003;30.89;31.09;70;70;;;;;;;No Message;No Message
Story12;E2;Top;Uniform;8d;8d;0.15;0.12;0.5;Top Leg 1;30.12;13.025;32.01;13.025;0.00038;2.24;2.24;42;42;;;;;;;No Message;No Message
Story12;E2;Bottom;Uniform;8d;8d;0.15;0.12;0.5;Bottom Leg 1;30.12;13.025;32.01;13.025;0.00038;3.88;4.01;42;42;;;;;;;No Message;No Message
Story11;E2;Top;Uniform;8d;8d;0.15;0.12;0.5;Top Leg 1;30.12;13.025;32.01;13.025;0.00038;6.52;6.65;42;42;;;;;;;No Message;No Message
Story11;E2;Bottom;Uniform;8d;8d;0.15;0.12;0.5;Bottom Leg 1;30.12;13.025;32.01;13.025;0.00038;7.74;8.48;42;42;;;;;;;No Message;No Message
Story10;E2;Top;Uniform;8d;8d;0.15;0.12;0.5;Top Leg 1;30.12;13.025;32.01;13.025;0.00038;10.71;11.44;42;42;;;;;;;No Message;No Message
Story10;E2;Bottom;Uniform;8d;8d;0.15;0.12;0.5;Bottom Leg 1;30.12;13.025;32.01;13.025;0.00038;13.27;13.92;42;42;;;;;;;No Message;No Message
Story9;E2;Top;Uniform;8d;8d;0.15;0.12;0.5;Top Leg 1;30.12;13.025;32.01;13.025;0.00038;16.51;17.17;42;42;;;;;;;No Message;No Message
Story9;E2;Bottom;Uniform;8d;8d;0.15;0.17;0.5;Bottom Leg 1;30.12;13.025;32.01;13.025;0.00038;19.26;20.47;42;42;;;;;;;No Message;No Message
Story8;E2;Top;Uniform;8d;8d;0.15;0.19;0.5;Top Leg 1;30.12;13.025;32.01;13.025;0.00038;22.27;23.48;42;42;;;;;;;No Message;No Message
Story8;E2;Bottom;Uniform;8d;8d;0.15;0.31;0.5;Bottom Leg 1;30.12;13.025;32.01;13.025;0.00038;24.99;27.45;42;42;;;;;;;No Message;No Message
Story7;E2;Top;Uniform;8d;8d;0.15;0.31;0.5;Top Leg 1;30.12;13.025;32.01;13.025;0.00038;28.02;30.49;56;56;;;;;;;No Message;No Message
Story7;E2;Bottom;Uniform;8d;8d;0.15;0.36;0.5;Bottom Leg 1;30.12;13.025;32.01;13.025;0.00038;31.22;33.99;56;56;;;;;;;No Message;No Message
Story6;E2;Top;Uniform;8d;8d;0.15;0.37;0.5;Top Leg 1;30.12;13.025;32.01;13.025;0.00038;34.25;37.02;56;56;;;;;;;No Message;No Message
Story6;E2;Bottom;Uniform;8d;8d;0.15;0.43;0.5;Bottom Leg 1;30.12;13.025;32.01;13.025;0.00038;37.32;41.04;56;56;;;;;;;No Message;No Message
Story5;E2;Top;Uniform;8d;8d;0.15;0.45;0.5;Top Leg 1;30.12;13.025;32.01;13.025;0.00038;43.68;44.03;56;56;0.46153;0.41649;0.46153;0.41649;0.27253;0.27253;No Message;No Message
Story5;E2;Bottom;Uniform;8d;8d;0.15;0.58;0.5;Bottom Leg 1;30.12;13.025;32.01;13.025;0.00038;42.75;47.83;56;56;0.49254;0.41649;0.49254;0.41649;0.30354;0.30354;No Message;No Message
Story4;E2;Top;Uniform;8d;8d;0.15;0.59;0.5;Top Leg 1;30.12;13.025;32.01;13.025;0.00038;44.58;49.67;70;70;;;;;;;No Message;No Message
Story4;E2;Bottom;Uniform;8d;8d;0.15;0.69;0.5;Bottom Leg 1;30.12;13.025;32.01;13.025;0.00038;52.8;53.1;70;70;0.46602;0.45;0.46602;0.45;0.27702;0.27702;No Message;No Message
Story3;E2;Top;Uniform;8d;8d;0.15;0.71;0.5;Top Leg 1;30.12;13.025;32.01;13.025;0.00038;55.95;56.25;70;70;0.4927;0.45;0.4927;0.45;0.3037;0.3037;No Message;No Message
